YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,unit_id
2023.0000000000,1930.0000000000,Agency,Satellite undefined,Processed imagery,Human,,,2023/04/13,2023/04/14,,1.3011522416,1.3011522416,,QC,,,"20240530",2023_1930,"12"
2023.0000000000,1959.0000000000,Agency,Satellite undefined,Processed imagery,Human,,,2023/05/14,2023/05/15,,2.2470028528,2.2470028528,,QC,,,"20240530",2023_1959,"12"
2023.0000000000,1987.0000000000,Agency,Satellite undefined,Processed imagery,Human,,,2023/05/29,2023/06/03,,1.9404623104,1.9404623104,,QC,,,"20240530",2023_1987,"12"
2023.0000000000,1960.0000000000,Agency,Satellite undefined,Processed imagery,Human,,,2023/05/13,2023/05/13,,0.2406144834,0.2406144834,,QC,,,"20240530",2023_1960,"12"
2023.0000000000,575.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/07,2023/07/15,2023/07/05,2023/09/12,2023/09/15,517.2338042400,517.2338042400,,QC,,,"20240530",2023_575,"13"
2023.0000000000,568.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/07,2023/07/22,2023/07/05,2023/09/18,2023/09/15,2606.0206000000,2606.0206000000,,QC,,,"20240530",2023_568,"13"
2023.0000000000,2079.0000000000,Agency,Sentinel-2,Manually delineated,Natural,2023/09/03,2023/10/01,2023/09/20,2023/10/23,,19248.4909400000,19248.4909400000,,QC,,,"20240530",2023_2079,"13"
2023.0000000000,563.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/07/10,2023/07/05,2023/08/19,2023/09/15,1776.3472032000,1776.3472032000,,QC,,,"20240530",2023_563,"13"
2023.0000000000,572.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/07,2023/07/23,2023/07/07,2023/10/23,2023/09/15,7718.7261591000,7718.7261591000,,QC,,,"20240530",2023_572,"13"
2023.0000000000,569.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/13,2023/07/14,2023/07/05,2023/08/12,2023/09/07,1386.9947024000,1386.9947024000,,QC,,,"20240530",2023_569,"13"
2023.0000000000,576.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/06,2023/09/29,2023/07/05,2023/09/18,2023/09/22,4631.2681373000,4631.2681373000,,QC,,,"20240530",2023_576,"13"
2023.0000000000,571.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/07,2023/08/16,2023/07/05,2023/10/23,2023/09/22,56824.0160150000,56824.0160150000,,QC,,,"20240530",2023_571,"13"
2023.0000000000,559.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/07,2023/07/15,2023/07/05,2023/09/18,2023/09/15,4849.6292996000,4849.6292996000,,QC,,,"20240530",2023_559,"13"
2023.0000000000,562.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/08/09,2023/07/05,2023/08/19,2023/09/22,10836.2663130000,10836.2663130000,,QC,,,"20240530",2023_562,"13"
2023.0000000000,348.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/07,2023/10/01,2023/07/05,2023/10/23,2023/10/16,275209.0334700000,275209.0334700000,,QC,,,"20240530",2023_348,"13"
2023.0000000000,2141.0000000000,MAFiMS,Landsat,Processed imagery,Undetermined,2023/09/29,2023/10/02,,,2023/10/15,1349.5763478000,1349.5763478000,,QC,,,"20240530",2023_2141,"13"
2023.0000000000,565.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/08/08,2023/07/06,2023/09/18,2023/09/15,10485.6828880000,10485.6828880000,,QC,,,"20240530",2023_565,"13"
2023.0000000000,2078.0000000000,Agency,Sentinel-2,Manually delineated,Natural,,,2023/08/08,2023/08/09,,4.5067834300,4.5067834300,,QC,,,"20240530",2023_2078,"13"
2023.0000000000,1974.0000000000,Agency,Sentinel-2,Manually delineated,Human,,,2023/05/27,2023/05/30,,0.9683030555,0.9683030555,,QC,,,"20240530",2023_1974,"13"
2023.0000000000,553.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/24,2023/07/08,2023/06/24,2023/08/12,2023/09/15,7498.7628642000,7498.7628642000,,QC,,,"20240530",2023_553,"14"
2023.0000000000,525.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/02,2023/08/01,2023/08/03,486.8420196300,486.8420196300,,QC,,,"20240530",2023_525,"14"
2023.0000000000,537.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/11,2023/07/11,2023/07/10,2023/07/27,2023/09/12,623.8138303000,623.8138303000,,QC,,,"20240530",2023_537,"14"
2023.0000000000,2073.0000000000,Agency,Sentinel-2,Manually delineated,Natural,2023/07/08,2023/07/08,2023/07/05,2023/08/03,,92.7196178970,92.7196178970,,QC,,,"20240530",2023_2073,"14"
2023.0000000000,579.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/22,2023/07/15,2023/06/21,2023/08/18,2023/08/20,26871.4633170000,26871.4633170000,,QC,,,"20240530",2023_579,"14"
2023.0000000000,533.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/06,2023/07/02,2023/08/03,2023/09/15,18875.5125380000,18875.5125380000,,QC,,,"20240530",2023_533,"14"
2023.0000000000,598.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/08,2023/07/08,2023/07/05,2023/07/26,2023/09/22,546.7733056300,546.7733056300,,QC,,,"20240530",2023_598,"14"
2023.0000000000,547.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/01,2023/08/07,2023/09/08,3943.9641784000,3943.9641784000,,QC,,,"20240530",2023_547,"14"
2023.0000000000,548.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/02,2023/07/04,2023/07/02,2023/07/20,2023/09/13,1309.4991822000,1309.4991822000,,QC,,,"20240530",2023_548,"14"
2023.0000000000,574.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/09,2023/07/15,2023/07/05,2023/08/26,2023/09/15,1178.9414082000,1178.9414082000,,QC,,,"20240530",2023_574,"14"
2023.0000000000,524.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/02,2023/08/01,2023/08/05,910.0303051300,910.0303051300,,QC,,,"20240530",2023_524,"14"
2023.0000000000,527.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/02,2023/08/01,2023/08/15,1188.8367060000,1188.8367060000,,QC,,,"20240530",2023_527,"14"
2023.0000000000,578.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/04,2023/07/15,2023/07/04,2023/08/18,2023/09/08,5897.2086566000,5897.2086566000,,QC,,,"20240530",2023_578,"14"
2023.0000000000,561.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/22,2023/09/14,2023/06/22,2023/08/18,2023/09/22,75209.3664390000,75209.3664390000,,QC,,,"20240530",2023_561,"14"
2023.0000000000,341.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/15,2023/07/23,2023/06/14,2023/09/12,2023/09/14,354112.5248000000,354112.5248000000,,QC,,,"20240530",2023_341,"14"
2023.0000000000,535.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/02,2023/07/16,2023/07/02,2023/09/12,2023/09/12,74977.2508940000,74977.2508940000,,QC,,,"20240530",2023_535,"14"
2023.0000000000,531.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/02,2023/07/05,2023/07/02,2023/08/03,2023/07/15,2226.8958338000,2226.8958338000,,QC,,,"20240530",2023_531,"14"
2023.0000000000,500.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/18,2023/06/20,2023/06/17,2023/08/07,2023/08/01,2815.7009551000,2815.7009551000,,QC,,,"20240530",2023_500,"14"
2023.0000000000,483.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/12,2023/06/26,2023/06/12,2023/07/29,2023/08/31,23946.9357200000,23946.9357200000,,QC,,,"20240530",2023_483,"14"
2023.0000000000,573.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/22,2023/07/15,2023/06/22,2023/08/18,2023/09/12,18670.7007360000,18670.7007360000,,QC,,,"20240530",2023_573,"14"
2023.0000000000,523.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/06,2023/07/02,2023/07/31,2023/09/15,2472.4954035000,2472.4954035000,,QC,,,"20240530",2023_523,"14"
2023.0000000000,542.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/04,2023/07/05,2023/07/01,2023/07/20,2023/09/08,5254.5862201000,5254.5862201000,,QC,,,"20240530",2023_542,"14"
2023.0000000000,554.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/02,2023/07/08,2023/07/01,2023/08/18,2023/09/15,7810.8049098000,7810.8049098000,,QC,,,"20240530",2023_554,"14"
2023.0000000000,536.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/02,2023/07/20,2023/08/22,790.3591337500,790.3591337500,,QC,,,"20240530",2023_536,"14"
2023.0000000000,555.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/08,2023/07/25,2023/07/08,2023/08/12,2023/09/15,2058.9059814000,2058.9059814000,,QC,,,"20240530",2023_555,"14"
2023.0000000000,596.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/11,2023/07/11,2023/07/15,2023/07/27,2023/09/25,693.9163203100,693.9163203100,,QC,,,"20240530",2023_596,"14"
2023.0000000000,532.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/03,2023/07/02,2023/08/01,2023/07/30,386.0324208100,386.0324208100,,QC,,,"20240530",2023_532,"14"
2023.0000000000,570.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/07/13,2023/07/05,2023/08/12,2023/09/08,1212.4715080000,1212.4715080000,,QC,,,"20240530",2023_570,"14"
2023.0000000000,566.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/10,2023/08/09,2023/07/10,2023/09/18,2023/09/15,16313.5860690000,16313.5860690000,,QC,,,"20240530",2023_566,"14"
2023.0000000000,550.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/29,2023/08/09,2023/06/23,2023/08/17,2023/09/15,12407.5787780000,12407.5787780000,,QC,,,"20240530",2023_550,"14"
2023.0000000000,551.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/08,2023/07/01,2023/08/03,2023/09/15,1031.7051162000,1031.7051162000,,QC,,,"20240530",2023_551,"14"
2023.0000000000,347.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/06,2023/10/01,2023/07/05,2023/10/23,2023/09/25,441429.1620400000,441429.1620400000,,QC,,,"20240530",2023_347,"14"
2023.0000000000,544.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/25,2023/06/26,2023/06/24,2023/07/20,2023/09/16,5264.2655230000,5264.2655230000,,QC,,,"20240530",2023_544,"14"
2023.0000000000,529.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/06,2023/07/07,2023/08/01,2023/08/08,8774.1310335000,8774.1310335000,,QC,,,"20240530",2023_529,"14"
2023.0000000000,580.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/22,2023/07/25,2023/07/22,2023/08/16,2023/09/15,1007.7036540000,1007.7036540000,,QC,,,"20240530",2023_580,"14"
2023.0000000000,543.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/05,2023/07/02,2023/07/20,2023/09/08,4757.2169274000,4757.2169274000,,QC,,,"20240530",2023_543,"14"
2023.0000000000,339.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/07/05,2023/06/01,2023/08/29,2023/09/14,271374.0299000000,271374.0299000000,,QC,,,"20240530",2023_339,"14"
2023.0000000000,528.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/03,2023/07/11,2023/07/02,2023/08/01,2023/08/20,17731.5518520000,17731.5518520000,,QC,,,"20240530",2023_528,"14"
2023.0000000000,534.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/03,2023/07/17,2023/07/02,2023/08/01,2023/09/15,1012.9797302000,1012.9797302000,,QC,,,"20240530",2023_534,"14"
2023.0000000000,346.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/01,2023/07/23,2023/05/27,2023/10/23,2023/09/22,969353.9897000000,969353.9897000000,,QC,,,"20240530",2023_346,"14"
2023.0000000000,558.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/28,2023/07/10,2023/06/22,2023/08/18,2023/09/08,11270.2540450000,11270.2540450000,,QC,,,"20240530",2023_558,"14"
2023.0000000000,526.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/07/05,2023/07/06,2023/07/02,2023/08/01,2023/08/08,720.5731500100,720.5731500100,,QC,,,"20240530",2023_526,"14"
2023.0000000000,545.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/11,2023/07/05,2023/06/10,2023/08/28,2023/09/09,79882.8485710000,79882.8485710000,,QC,,,"20240530",2023_545,"14"
2023.0000000000,604.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/04,2023/07/05,2023/07/04,2023/07/31,2023/09/26,147.1072108900,147.1072108900,,QC,,,"20240530",2023_604,"14"
2023.0000000000,556.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/07/01,2023/07/31,2023/09/15,359.8947186100,359.8947186100,,QC,,,"20240530",2023_556,"14"
2023.0000000000,538.0000000000,MAFiMS,Landsat,Processed imagery,Natural,,,2023/07/02,2023/07/20,2023/09/15,448.1370734000,448.1370734000,,QC,,,"20240530",2023_538,"14"
2023.0000000000,2074.0000000000,Agency,Sentinel-2,Manually delineated,Natural,,,2023/07/05,2023/07/29,,104.3627450900,104.3627450900,,QC,,,"20240530",2023_2074,"14"
2023.0000000000,2076.0000000000,Agency,Sentinel-2,Manually delineated,Natural,,,2023/07/17,2023/08/18,,37.4508927160,37.4508927160,,QC,,,"20240530",2023_2076,"14"
2023.0000000000,2065.0000000000,Agency,Sentinel-2,Manually delineated,Natural,,,2023/06/26,2023/07/08,,82.5971014150,82.5971014150,,QC,,,"20240530",2023_2065,"14"
2023.0000000000,2067.0000000000,Agency,Sentinel-2,Manually delineated,Natural,,,2023/07/03,2023/07/20,,59.0114255690,59.0114255690,,QC,,,"20240530",2023_2067,"14"
2023.0000000000,486.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/05,2023/06/01,2023/06/21,2023/08/01,1057.0930521000,1057.0930521000,,QC,,,"20240530",2023_486,"15"
2023.0000000000,485.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/01,2023/06/05,2023/06/01,2023/07/15,2023/08/01,5463.4211906000,5463.4211906000,,QC,,,"20240530",2023_485,"15"
2023.0000000000,487.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/05,2023/06/01,2023/07/08,2023/08/01,953.7225374200,953.7225374200,,QC,,,"20240530",2023_487,"15"
2023.0000000000,560.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/07/13,2023/08/06,2023/07/05,2023/08/19,2023/09/15,1319.2010050000,1319.2010050000,,QC,,,"20240530",2023_560,"15"
2023.0000000000,497.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/12,2023/06/01,2023/07/06,2023/08/01,1830.6633213000,1830.6633213000,,QC,,,"20240530",2023_497,"15"
2023.0000000000,482.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/05,2023/06/01,2023/06/30,2023/08/01,315.8720371600,315.8720371600,,QC,,,"20240530",2023_482,"15"
2023.0000000000,602.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/07/05,2023/06/01,2023/07/11,2023/09/26,254.4839373600,254.4839373600,,QC,,,"20240530",2023_602,"15"
2023.0000000000,479.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/03,2023/06/05,2023/06/01,2023/07/12,2023/08/01,558.9144164700,558.9144164700,,QC,,,"20240530",2023_479,"15"
2023.0000000000,469.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/04,2023/06/05,2023/06/01,2023/07/16,2023/08/01,1695.6680167000,1695.6680167000,,QC,,,"20240530",2023_469,"15"
2023.0000000000,492.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/06/04,2023/06/01,2023/06/30,2023/07/16,228.9643103500,228.9643103500,,QC,,,"20240530",2023_492,"15"
2023.0000000000,1977.0000000000,Agency,Satellite undefined,Processed imagery,Human,2023/05/27,2023/05/28,2023/05/27,2023/07/05,,83.5281732870,83.5281732870,,QC,,,"20240530",2023_1977,"15"
2023.0000000000,2012.0000000000,Agency,Satellite undefined,Processed imagery,Natural,2023/06/02,2023/06/03,2023/06/01,2023/07/01,,88.0340567020,88.0340567020,,QC,,,"20240530",2023_2012,"15"
2023.0000000000,1990.0000000000,Agency,Satellite undefined,Processed imagery,Human,2023/05/30,2023/05/30,2023/05/30,2023/06/01,,13.8789671820,13.8789671820,,QC,,,"20240530",2023_1990,"15"
2023.0000000000,513.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/04,2023/06/01,2023/07/09,2023/08/01,1960.3204517000,1960.3204517000,,QC,,,"20240530",2023_513,"15"
2023.0000000000,1997.0000000000,Agency,Satellite undefined,Processed imagery,Natural,2023/06/03,2023/06/03,2023/06/01,2023/06/10,,13.7719566680,13.7719566680,,QC,,,"20240530",2023_1997,"15"
2023.0000000000,506.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/01,2023/06/06,2023/06/01,2023/07/14,2023/08/01,7502.6122962000,7502.6122962000,,QC,,,"20240530",2023_506,"15"
2023.0000000000,595.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/03,2023/07/08,2023/06/01,2023/06/21,2023/07/22,294.9764299600,294.9764299600,,QC,,,"20240530",2023_595,"15"
2023.0000000000,473.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/03,2023/06/01,2023/07/16,2023/08/08,410.4132525600,410.4132525600,,QC,,,"20240530",2023_473,"15"
2023.0000000000,496.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/08,2023/06/26,2023/06/05,2023/07/29,2023/08/01,5502.9168766000,5502.9168766000,,QC,,,"20240530",2023_496,"15"
2023.0000000000,478.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/04,2023/06/01,2023/07/12,2023/08/08,1678.5687689000,1678.5687689000,,QC,,,"20240530",2023_478,"15"
2023.0000000000,2063.0000000000,Agency,Sentinel-2,Manually delineated,Natural,2023/06/26,2023/06/26,2023/06/25,2023/07/06,,19.7113243360,19.7113243360,,QC,,,"20240530",2023_2063,"15"
2023.0000000000,522.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/07/05,2023/06/01,2023/07/12,2023/09/13,5179.4541175000,5179.4541175000,,QC,,,"20240530",2023_522,"15"
2023.0000000000,2058.0000000000,Agency,Satellite undefined,Processed imagery,Natural,2023/06/23,2023/06/23,2023/06/01,2023/07/10,,134.2459067600,134.2459067600,,QC,,,"20240530",2023_2058,"15"
2023.0000000000,480.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/03,2023/06/04,2023/06/01,2023/06/26,2023/07/16,215.5198916600,215.5198916600,,QC,,,"20240530",2023_480,"15"
2023.0000000000,512.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/25,2023/06/01,2023/09/02,2023/08/01,5558.0827589000,5558.0827589000,,QC,,,"20240530",2023_512,"15"
2023.0000000000,344.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/08/23,2023/06/01,2023/10/17,2023/09/16,68930.6204470000,68930.6204470000,,QC,,,"20240530",2023_344,"15"
2023.0000000000,567.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/19,2023/09/05,2023/06/18,2023/08/19,2023/09/22,51427.3058200000,51427.3058200000,,QC,,,"20240530",2023_567,"15"
2023.0000000000,470.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/26,2023/06/01,2023/07/16,2023/08/01,2060.1785376000,2060.1785376000,,QC,,,"20240530",2023_470,"15"
2023.0000000000,557.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/07/06,2023/06/01,2023/08/06,2023/09/08,15706.3827100000,15706.3827100000,,QC,,,"20240530",2023_557,"15"
2023.0000000000,549.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/07/10,2023/06/01,2023/07/14,2023/09/17,6833.1554240000,6833.1554240000,,QC,,,"20240530",2023_549,"15"
2023.0000000000,505.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/06/25,2023/06/01,2023/07/14,2023/08/01,5091.1140676000,5091.1140676000,,QC,,,"20240530",2023_505,"15"
2023.0000000000,2030.0000000000,Agency,Satellite undefined,Processed imagery,Natural,2023/06/04,2023/06/04,2023/06/01,2023/07/10,,173.2306937000,173.2306937000,,QC,,,"20240530",2023_2030,"15"
2023.0000000000,577.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/25,2023/07/05,2023/06/23,2023/07/29,2023/08/30,1530.0584924000,1530.0584924000,,QC,,,"20240530",2023_577,"15"
2023.0000000000,2011.0000000000,Agency,Satellite undefined,Processed imagery,Natural,2023/06/02,2023/06/02,2023/06/01,2023/06/04,,9.6222461294,9.6222461294,,QC,,,"20240530",2023_2011,"15"
2023.0000000000,494.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/06,2023/06/01,2023/06/21,2023/08/01,390.1114061400,390.1114061400,,QC,,,"20240530",2023_494,"15"
2023.0000000000,340.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/02,2023/07/05,2023/06/01,2023/08/19,2023/09/14,180315.6828700000,180315.6828700000,,QC,,,"20240530",2023_340,"15"
2023.0000000000,521.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/05,2023/06/01,2023/07/22,2023/09/15,5456.4938371000,5456.4938371000,,QC,,,"20240530",2023_521,"15"
2023.0000000000,507.0000000000,MAFiMS,Landsat,Processed imagery,Natural,2023/06/03,2023/06/04,2023/05/30,2023/07/09,2023/07/16,339.3624998400,339.3624998400,,QC,,,"20240530",2023_507,"15"
2023.0000000000,511.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/02,2023/06/04,2023/06/01,2023/07/14,2023/08/01,329.2036299800,329.2036299800,,QC,,,"20240530",2023_511,"15"
2023.0000000000,481.0000000000,MAFiMS,Sentinel-2,Processed imagery,Natural,2023/06/01,2023/06/13,2023/06/01,2023/07/15,2023/08/01,6738.6192829000,6738.6192829000,,QC,,,"20240530",2023_481,"15"
