Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median
60.98211214,-126.6570547,121,2023,33,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-27,2023-06-28,2023-06-29,,2023-07-30,1996.277726,1996.277726,,PC,NA,,20240530,2023_33,296.505005,51.501999
55.19812331,-114.180318,122,2023,704,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-05-17,2023-05-21,2023-05-16,,2023-06-15,4972.057256,4972.057256,,AB,,,20240530,2023_704,452.63501,93.283997
65.64716697,-129.4991863,123,2023,7,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-09,2023-08-11,2023-07-09,2023-09-06,2023-08-30,6971.960746,6971.960746,,NT,,,20240530,2023_7,505.118988,116.164001
47.98106487,-75.30524338,124,2023,506,MAFiMS,Landsat,Processed imagery,Natural,2023-06-01,2023-06-06,2023-06-01,2023-07-14,2023-08-01,7502.612296,7502.612296,,QC,,,20240530,2023_506,74.446999,38.981501
55.21926832,-69.34031056,125,2023,533,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-03,2023-07-06,2023-07-02,2023-08-03,2023-09-15,18875.51254,18875.51254,,QC,,,20240530,2023_533,142.574997,41.549
66.96365285,-128.9905753,126,2023,96,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-26,2023-08-10,2023-07-27,2023-09-06,2023-09-02,2023.879306,2023.879306,,NT,,,20240530,2023_96,488.625992,141.029999
56.63392226,-101.8894883,127,2023,121,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-24,2023-08-09,2023-06-23,,2023-08-30,402.9934834,402.9934834,,MB,,,20240530,2023_121,223.039497,53.435999
65.38978544,-135.5916816,128,2023,2105,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-28,2023-08-08,2023-08-05,2023-10-27,2023-08-07,1418.068547,1418.068547,,YT,,,20240530,2023_2105,406.730011,87.718002
49.16322188,-71.8311119,129,2023,595,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-03,2023-07-08,2023-06-01,2023-06-21,2023-07-22,294.97643,294.97643,,QC,,,20240530,2023_595,118.753502,46.040499
49.64673706,-69.97085615,130,2023,473,MAFiMS,Landsat,Processed imagery,Natural,2023-06-03,2023-06-03,2023-06-01,2023-07-16,2023-08-08,410.4132526,410.4132526,,QC,,,20240530,2023_473,78.043999,36.832001
63.05251289,-112.0248345,131,2023,232,MAFiMS,Landsat,Processed imagery,Natural,2023-07-03,2023-08-11,2023-07-01,2023-10-01,2023-09-15,30116.19449,30116.19449,,NT,,,20240530,2023_232,628.371491,158.580994
51.06698231,-87.47903934,132,2023,176,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-13,2023-07-06,2023-06-13,2023-10-24,2023-08-16,9142.040601,9142.040601,,ON,,,20240530,2023_176,242.690994,85.588997
57.65673368,-114.116349,133,2023,687,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-16,2023-09-23,2023-07-16,,2023-10-08,385.5403635,385.5403635,,AB,,,20240530,2023_687,486.145996,84.374001
46.59478079,-82.28213733,134,2023,152,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-04,2023-06-07,2023-06-02,2023-07-14,2023-08-01,4293.306984,4293.306984,,ON,,,20240530,2023_152,163.932999,69.878998
51.16767778,-72.73141548,135,2023,496,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-08,2023-06-26,2023-06-05,2023-07-29,2023-08-01,5502.916877,5502.916877,,QC,,,20240530,2023_496,145.427498,54.062
56.00115435,-124.0907722,136,2023,848,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-06,2023-08-31,2023-06-06,2024-04-26,2023-09-15,2917.717034,2917.717034,,BC,,,20240530,2023_848,292.9935,92.7285
51.04454972,-89.10817974,137,2023,208,MAFiMS,Landsat,Processed imagery,Natural,2023-06-11,2023-07-03,2023-06-10,2023-10-06,2023-08-08,29138.78709,29138.78709,,ON,,,20240530,2023_208,257.838989,92.447998
49.18571054,-121.3859603,138,2023,864,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-19,2023-09-16,2023-07-07,2023-10-27,2023-10-08,258.7138846,258.7138846,,BC,,,20240530,2023_864,371.656494,82.194
67.16193473,-132.3078597,139,2023,219,MAFiMS,Landsat,Processed imagery,Natural,2023-07-01,2023-08-23,2023-07-01,2023-09-29,2023-09-15,64076.61165,64076.61165,,NT,,,20240530,2023_219,455.679993,115.377998
55.327959,-124.7977075,140,2023,803,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-24,2023-09-11,2023-06-24,,2023-08-15,12117.67364,12117.67364,,BC,,,20240530,2023_803,420.199005,104.762001
52.04188035,-118.6777675,141,2023,740,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-03,2023-06-09,2023-05-20,2023-10-19,2023-08-15,971.3548313,971.3548313,,BC,,,20240530,2023_740,20.409,31.028
55.17623553,-120.6245865,142,2023,797,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-02-08,2023-09-15,2023-06-06,,2023-08-15,20829.36726,20829.36726,,BC,,,20240530,2023_797,161.481499,52.348499
56.26065043,-107.3014437,143,2023,660,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-31,2023-06-13,2023-06-02,2023-07-07,2023-06-22,972.6576288,972.6576288,,SK,,,20240530,2023_660,431.89801,67.783997
55.67932422,-74.88228614,144,2023,598,MAFiMS,Landsat,Processed imagery,Natural,2023-07-08,2023-07-08,2023-07-05,2023-07-26,2023-09-22,546.7733056,546.7733056,,QC,,,20240530,2023_598,222.660004,67.252998
63.56844171,-111.9393196,145,2023,325,MAFiMS,Landsat,Processed imagery,Natural,2023-08-04,2023-09-08,2023-08-01,,2023-09-23,5907.518189,5907.518189,,NT,,,20240530,2023_325,637.737,123.924004
56.22242892,-106.3323535,146,2023,349,MAFiMS,Landsat,Processed imagery,Natural,2023-05-11,2023-09-22,2023-05-11,2023-08-30,2023-09-15,445243.3568,445243.3568,,SK,,,20240530,2023_349,360.906006,97.961998
50.03299388,-121.5823127,147,2023,858,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-08,2023-09-17,2023-07-08,2023-12-06,2023-09-08,12051.83195,12051.83195,,BC,,,20240530,2023_858,620.147492,145.247002
54.53065314,-119.2769428,148,2023,1657,Agency,Aerial survey,Direct from GPS,Natural,2023-06-07,2023-06-08,2023-06-07,,2023-06-10,93.87510617,99.09291578,TRUE,AB,,,20240530,2023_1657,295.588013,78.214996
50.23384926,-116.8137876,149,2023,738,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-20,2023-07-31,2023-07-10,2023-09-29,2023-09-22,584.5147227,584.5147227,,BC,,,20240530,2023_738,296.467499,87.511002
66.18246259,-130.5638766,150,2023,262,MAFiMS,Landsat,Processed imagery,Natural,2023-07-26,2023-09-17,2023-07-27,2023-09-06,2023-09-25,7887.929981,7887.929981,,NT,,,20240530,2023_262,509.423492,129.502998
61.20575408,-106.1579117,151,2023,236,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-25,2023-07-31,2023-08-02,,2023-09-15,1539.50073,1539.50073,,NT,,,20240530,2023_236,486.289994,115.401501
54.90888506,-71.64368564,152,2023,547,MAFiMS,Landsat,Processed imagery,Natural,2023-07-03,2023-07-05,2023-07-01,2023-08-07,2023-09-08,3943.964178,3943.964178,,QC,,,20240530,2023_547,174.865005,54.219002
59.63254467,-123.1449083,153,2023,358,MAFiMS,Landsat,Processed imagery,Natural,2023-06-30,2023-07-16,2023-06-28,,2023-09-05,3280.158343,3280.158343,,BC,,,20240530,2023_358,541.911011,75.814003
56.00204544,-103.654013,154,2023,626,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-09-27,2023-07-23,2023-10-05,2023-10-08,6151.446959,6151.446959,,SK,,,20240530,2023_626,546.998993,101.312001
60.66164714,-116.3663908,155,2023,321,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-03,2023-10-09,2023-08-02,,2023-10-13,454629.6557,454629.6557,,NT,,,20240530,2023_321,862.534973,211.328003
60.48432178,-115.5222167,156,2023,321,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-03,2023-10-09,2023-08-02,,2023-10-13,4328.058799,4328.058799,,PC,WB,,20240530,2023_321,835.96698,147.539993
50.72497141,-70.72174659,157,2023,478,MAFiMS,Landsat,Processed imagery,Natural,2023-06-03,2023-06-04,2023-06-01,2023-07-12,2023-08-08,1678.568769,1678.568769,,QC,,,20240530,2023_478,79.408997,36.765999
64.13666465,-137.8326403,158,2023,966,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-02,2023-08-07,2023-08-03,2023-10-13,2023-09-02,678.8546275,678.8546275,,YT,,,20240530,2023_966,412.232499,93.577
52.22143588,-66.77072493,159,2023,2063,Agency,Sentinel-2,Manually delineated,Natural,2023-06-26,2023-06-26,2023-06-25,2023-07-06,,19.71132434,19.71132434,,QC,,,20240530,2023_2063,181.165497,52.708502
50.29224813,-70.61326951,160,2023,522,MAFiMS,Landsat,Processed imagery,Natural,2023-06-02,2023-07-05,2023-06-01,2023-07-12,2023-09-13,5179.454118,5179.454118,,QC,,,20240530,2023_522,77.781998,36.526001
65.44636457,-115.2506573,161,2023,19,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-02,2023-08-10,2023-07-28,2023-09-07,2023-08-30,561.8755472,561.8755472,,NT,,,20240530,2023_19,516.344513,118.2015
60.76316344,-133.7699793,162,2023,912,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-08-05,2023-08-31,2023-08-06,2023-11-27,2023-09-15,720.8286585,720.8286585,,YT,,,20240530,2023_912,513.575989,88.782997
67.74457898,-129.8771093,163,2023,97,MAFiMS,Landsat,Processed imagery,Natural,2023-07-28,2023-08-15,2023-07-28,2023-09-06,2023-09-02,17676.126,17676.126,,NT,,,20240530,2023_97,490.455994,136.029999
67.02668161,-136.5535207,164,2023,916,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-30,2023-08-14,2023-08-14,2023-10-19,2023-09-22,7106.449702,7106.449702,,YT,,,20240530,2023_916,390.393494,86.218502
53.44661926,-72.71019558,165,2023,548,MAFiMS,Landsat,Processed imagery,Natural,2023-07-02,2023-07-04,2023-07-02,2023-07-20,2023-09-13,1309.499182,1309.499182,,QC,,,20240530,2023_548,194.485992,49.694
54.4738184,-123.4836872,166,2023,853,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-08,2023-09-23,2023-07-08,2023-07-24,2023-10-13,35574.79391,35574.79391,,BC,,,20240530,2023_853,660.229004,105.665001
55.21254203,-104.0075797,167,2023,1014,Agency,Satellite hotspots,Buffered points,Natural,2023-09-22,2023-09-26,2023-09-19,2023-10-03,,268.933422,272.5833697,TRUE,SK,,,20240530,2023_1014,540.972015,96.684498
52.20124544,-81.80983969,168,2023,170,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-06-21,2023-06-21,2023-06-16,2023-09-19,2023-08-16,638.0077924,638.0077924,,ON,,,20240530,2023_170,210.557007,91.795998
65.39924329,-136.8810002,169,2023,2110,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-07-28,2023-08-08,2023-07-30,2023-10-13,2023-08-30,2490.776757,2490.776757,,YT,,,20240530,2023_2110,450.786011,108.942001
63.93268514,-140.2638061,170,2023,975,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-31,2023-08-07,2023-08-02,2023-10-13,2023-08-22,389.397756,389.397756,,YT,,,20240530,2023_975,448.222,102.455502
63.4967188,-130.7122503,171,2023,917,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-30,2023-08-02,,,2023-08-22,255.7844455,255.7844455,,YT,,,20240530,2023_917,370.243988,79.252998
45.57179893,-66.43169792,172,2023,588,MAFiMS,Landsat,Processed imagery,Undetermined,2023-05-06,2023-05-06,,,2023-05-22,1098.50053,1098.50053,,NB,,,20240530,2023_588,25.185,10.313
66.04768024,-121.7500646,173,2023,9,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-12,2023-08-12,2023-07-12,,2023-08-30,5722.713209,5722.713209,,NT,,,20240530,2023_9,533.398498,137.0215
55.90482244,-105.5861428,174,2023,644,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-24,2023-09-26,2023-07-25,2023-08-15,2023-10-08,643.662029,643.662029,,SK,,,20240530,2023_644,420.421997,85.441002
62.45672571,-130.9966821,175,2023,934,MAFiMS,Landsat,Processed imagery,Undetermined,2023-07-28,2023-08-07,2023-08-06,2023-09-29,2023-08-22,327.9486224,327.9486224,,YT,,,20240530,2023_934,407.955002,73.7145
58.42517911,-118.2624944,176,2023,363,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-06-04,2023-11-23,,,2023-10-13,188081.9954,188081.9954,,AB,,,20240530,2023_363,605.71698,102.353996
55.48206453,-101.6061948,177,2023,100,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-16,2023-07-25,2023-06-16,,2023-08-15,10278.44705,10278.44705,,MB,,,20240530,2023_100,231.061501,60.5075
45.74168814,-66.25115035,178,2023,587,MAFiMS,Landsat,Processed imagery,Undetermined,2023-05-07,2023-05-07,,,2023-05-22,1179.410838,1179.410838,,NB,,,20240530,2023_587,31.816,12.652
54.52163621,-97.7807884,179,2023,139,MAFiMS,Sentinel-2,Processed imagery,Human,2023-05-15,2023-05-24,2023-05-15,,2023-07-31,2354.023453,2354.023453,,MB,,,20240530,2023_139,149.485992,41.922001
68.11444968,-132.3369392,180,2023,255,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-26,2023-08-11,2023-07-27,2023-09-12,2023-09-07,11621.51154,11621.51154,,NT,,,20240530,2023_255,439.354004,97.169998
53.17539921,-116.0716082,181,2023,366,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-03-22,2023-07-24,2023-05-04,,2023-07-23,195934.007,195934.007,,AB,,,20240530,2023_366,254.259003,64.376999
58.95461095,-103.0701391,182,2023,617,MAFiMS,Landsat,Processed imagery,Natural,2023-07-20,2023-07-31,2023-07-22,2023-08-06,2023-09-15,774.5887837,774.5887837,,SK,,,20240530,2023_617,342.574509,65.948498
53.57557936,-93.14994898,183,2023,200,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-25,2023-07-20,2023-05-11,2023-08-06,2023-08-16,10614.07746,10614.07746,,ON,,,20240530,2023_200,146.296005,45.903999
66.91247403,-128.6425907,184,2023,94,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-26,2023-08-15,2023-07-27,2023-09-06,2023-09-02,8548.076985,8548.076985,,NT,,,20240530,2023_94,543.838013,152.541497
52.29077374,-86.26109587,185,2023,169,MAFiMS,Landsat,Processed imagery,Natural,2023-06-21,2023-07-03,2023-06-09,2023-09-12,2023-08-08,1171.055485,1171.055485,,ON,,,20240530,2023_169,237.330498,75.970501
62.35302622,-136.2992068,186,2023,2102,Agency,Landsat,Manually delineated,Undetermined,2023-08-06,2023-08-06,2023-07-28,2023-09-29,,67.08640198,67.08640198,,YT,,,20240530,2023_2102,540.992004,87.261002
48.58989151,-75.77821047,187,2023,2058,Agency,Satellite undefined,Processed imagery,Natural,2023-06-23,2023-06-23,2023-06-01,2023-07-10,,134.2459068,134.2459068,,QC,,,20240530,2023_2058,241.798996,92.028999
56.23159679,-128.4886006,188,2023,1348,Agency,Aerial survey,Direct from GPS,Undetermined,2023-07-13,2023-07-13,2023-07-09,2023-08-16,,60.61416438,65.07239268,TRUE,BC,,,20240530,2023_1348,275.983002,66.397003
55.43352616,-103.8503034,189,2023,631,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-24,2023-09-24,2023-07-23,2023-10-02,2023-10-08,1223.833756,1223.833756,,SK,,,20240530,2023_631,539.781006,95.880997
54.03781191,-126.8314817,190,2023,1383,Agency,Undefined,Manually delineated,Natural,2023-07-08,2023-07-11,2023-07-07,2023-12-12,,85.74921616,90.83214083,TRUE,BC,,,20240530,2023_1383,448.234009,101.809998
64.93421992,-135.8077587,191,2023,2118,Agency,Landsat,Manually delineated,Undetermined,2023-07-16,2023-08-12,2023-07-18,2023-10-27,,4873.214362,4873.214362,,YT,,,20240530,2023_2118,433.044006,99.856003
58.44603774,-121.0677543,192,2023,1419,Agency,Undefined,Manually delineated,Natural,2023-08-05,2023-08-07,2023-08-03,2023-10-31,,186.9428048,192.1575719,TRUE,BC,,,20240530,2023_1419,549.786987,53.071999
64.876687,-114.6452737,193,2023,40,MAFiMS,Landsat,Processed imagery,Natural,2023-07-27,2023-08-12,2023-07-30,2023-09-07,2023-08-30,1197.317667,1197.317667,,NT,,,20240530,2023_40,577.915985,127.468502
65.9544348,-116.9377703,194,2023,84,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-26,2023-08-12,2023-07-28,2023-09-07,2023-08-30,12656.2377,12656.2377,,NT,,,20240530,2023_84,536.554993,132.612
63.75516255,-132.3263642,195,2023,926,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-07-28,2023-07-24,2023-10-27,2023-08-08,491.1777387,491.1777387,,YT,,,20240530,2023_926,328.444,67.844002
57.8969699,-111.0317236,196,2023,676,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-28,2023-05-31,2023-05-28,,2023-06-15,1426.876518,1426.876518,,AB,,,20240530,2023_676,480.508011,137.530007
63.62268184,-136.1834704,197,2023,963,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-02,2023-08-07,2023-08-03,2023-10-27,2023-09-02,836.9580829,836.9580829,,YT,,,20240530,2023_963,471.601502,102.234501
64.46460759,-113.0840272,198,2023,37,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-25,2023-08-11,2023-07-30,2023-10-01,2023-08-30,747.7627559,747.7627559,,NT,,,20240530,2023_37,647.447021,165.649002
49.19217291,-72.08753744,199,2023,480,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-03,2023-06-04,2023-06-01,2023-06-26,2023-07-16,215.5198917,215.5198917,,QC,,,20240530,2023_480,120.014999,45.57
56.20613073,-90.65290802,200,2023,124,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-11,2023-07-03,2023-06-12,,2023-08-07,5984.609079,5984.609079,,MB,,,20240530,2023_124,184.263,45.515999
52.49438058,-78.20857103,201,2023,575,MAFiMS,Landsat,Processed imagery,Natural,2023-07-07,2023-07-15,2023-07-05,2023-09-12,2023-09-15,517.2338042,517.2338042,,QC,,,20240530,2023_575,425.148987,129.145996
49.27215978,-76.92031647,202,2023,512,MAFiMS,Landsat,Processed imagery,Natural,2023-06-03,2023-06-25,2023-06-01,2023-09-02,2023-08-01,5558.082759,5558.082759,,QC,,,20240530,2023_512,169.383004,67.5765
52.44156273,-115.3736849,203,2023,1752,Agency,Aerial survey,Direct from GPS,Human,2023-04-28,2023-04-28,2023-04-28,,2023-04-29,44.97970152,48.84705351,TRUE,AB,,,20240530,2023_1752,226.148003,32.855501
54.2330022,-77.39004629,204,2023,574,MAFiMS,Landsat,Processed imagery,Natural,2023-07-09,2023-07-15,2023-07-05,2023-08-26,2023-09-15,1178.941408,1178.941408,,QC,,,20240530,2023_574,358.496002,114.550003
56.87856297,-66.13704565,205,2023,524,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-03,2023-07-05,2023-07-02,2023-08-01,2023-08-05,910.0303051,910.0303051,,QC,,,20240530,2023_524,134.7705,46.500502
54.01818779,-96.59202955,206,2023,113,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-08-05,2023-08-05,2023-07-23,,2023-08-30,58.95839781,58.95839781,,MB,,,20240530,2023_113,355.04599,60.023998
54.75796408,-119.1411409,207,2023,724,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-05-05,2023-05-20,2023-05-05,,2023-06-15,15638.76023,15638.76023,,AB,,,20240530,2023_724,252.401497,73.723999
56.71626322,-66.93045447,208,2023,527,MAFiMS,Landsat,Processed imagery,Natural,2023-07-03,2023-07-05,2023-07-02,2023-08-01,2023-08-15,1188.836706,1188.836706,,QC,,,20240530,2023_527,145.157997,50.814999
49.28943079,-75.53575512,209,2023,344,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-02,2023-08-23,2023-06-01,2023-10-17,2023-09-16,68930.62045,68930.62045,,QC,,,20240530,2023_344,252.580994,98.623001
56.23985042,-101.6423697,210,2023,428,MAFiMS,Landsat,Processed imagery,Natural,2023-07-01,2023-09-27,2023-07-01,,2023-10-08,8664.441451,8664.441451,,MB,,,20240530,2023_428,511.328003,86.1185
50.28189249,-78.20852025,211,2023,567,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-19,2023-09-05,2023-06-18,2023-08-19,2023-09-22,51427.30582,51427.30582,,QC,,,20240530,2023_567,272.157013,117.223999
54.67095555,-77.48096376,212,2023,578,MAFiMS,Landsat,Processed imagery,Natural,2023-07-04,2023-07-15,2023-07-04,2023-08-18,2023-09-08,5897.208657,5897.208657,,QC,,,20240530,2023_578,314.886993,92.684998
50.71545709,-117.1087407,213,2023,894,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-23,2023-10-08,2023-07-17,2023-09-27,2023-09-15,1916.143673,1916.143673,,BC,,,20240530,2023_894,357.687012,113.882004
54.42599831,-75.80436544,214,2023,561,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-22,2023-09-14,2023-06-22,2023-08-18,2023-09-22,75209.36644,75209.36644,,QC,,,20240530,2023_561,265.186005,92.689003
49.72651774,-68.638486,215,2023,470,MAFiMS,Landsat,Processed imagery,Natural,2023-06-02,2023-06-26,2023-06-01,2023-07-16,2023-08-01,2060.178538,2060.178538,,QC,,,20240530,2023_470,77.830002,38.242001
55.16172158,-99.35046042,216,2023,116,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-24,2023-06-26,2023-06-21,,2023-07-31,762.4690963,762.4690963,,MB,,,20240530,2023_116,216.204995,70.310997
64.95577086,-114.2518622,217,2023,22,MAFiMS,Landsat,Processed imagery,Natural,2023-07-25,2023-08-12,2023-07-29,2023-09-07,2023-08-30,1554.070252,1554.070252,,NT,,,20240530,2023_22,562.439026,125.878998
53.81665721,-126.6578592,218,2023,835,MAFiMS,Landsat,Processed imagery,Natural,2023-07-13,2023-10-30,2023-07-09,2024-01-25,2023-09-22,2498.379597,2498.379597,,BC,,,20240530,2023_835,474.983002,96.066502
59.27079871,-122.1447589,219,2023,836,MAFiMS,Landsat,Processed imagery,Natural,2023-07-09,2023-09-22,2023-07-09,,2023-10-08,896.702834,896.702834,,BC,,,20240530,2023_836,600.473022,103.870003
55.89328503,-105.3946002,220,2023,645,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-09-22,2023-09-28,2023-09-19,2023-10-11,2023-10-08,5424.489617,5424.489617,,SK,,,20240530,2023_645,561.098999,115.083
53.97627427,-124.796774,221,2023,760,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-09,2023-07-15,2023-07-09,2023-09-16,2023-08-15,600.1759639,600.1759639,,BC,,,20240530,2023_760,649.166992,146.664001
53.11966411,-96.50458901,222,2023,138,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-11,2023-08-02,2023-07-23,,2023-08-30,468.5389985,468.5389985,,MB,,,20240530,2023_138,265.507996,66.732002
58.15585078,-114.1797491,223,2023,684,MAFiMS,Sentinel-2,Processed imagery,Undetermined,2023-06-30,2023-10-09,,,2023-10-10,11184.2683,11184.2683,,AB,,,20240530,2023_684,490.490493,96.1385
67.176913,-135.6206659,224,2023,15,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-07-08,2023-07-23,2023-07-08,2023-09-29,2023-08-17,1703.528238,1703.528238,,NT,,,20240530,2023_15,243.940002,67.816002
52.41884373,-65.98164287,225,2023,593,MAFiMS,Sentinel-2,Processed imagery,Natural,2023-06-24,2023-06-26,2023-06-24,,2023-07-05,1627.147346,1627.147346,,NL,,,20240530,2023_593,176.007004,47.630001
